Date,SBER.ME,VTBR.ME,TCSG.ME
2020-03-11,168.1141357421875,583.830810546875,1166.4959716796875
2020-03-12,152.02259826660156,499.69244384765625,960.0205078125
2020-03-13,171.63145446777344,507.0786437988281,1044.3697509765625
2020-03-16,171.63145446777344,507.0786437988281,1044.3697509765625
2020-03-17,159.02267456054688,477.5338439941406,934.0362548828124
2020-03-18,150.6053009033203,451.84271240234375,873.27294921875
2020-03-19,163.7758026123047,490.8611145019531,933.4366455078124
2020-03-20,169.11660766601562,505.7940979003906,986.4047241210938
2020-03-23,158.46957397460938,507.3997192382813,923.6425170898438
2020-03-24,166.48077392578125,527.9526977539062,951.0260009765624
2020-03-25,162.5399932861328,526.6680908203125,959.8207397460938
2020-03-26,162.53135681152344,521.8510131835938,939.638427734375
2020-03-27,155.88560485839844,499.3712768554688,881.6607666015625
2020-03-30,158.14981079101562,508.20257568359375,831.4800415039062
2020-03-31,161.7881317138672,523.4567260742188,899.6538696289062
2020-04-01,159.6881103515625,514.3042602539062,860.4689331054688
2020-04-02,161.5634307861328,516.7128295898438,834.6788330078125
2020-04-03,160.43133544921875,515.1071166992188,861.6683959960938
2020-04-06,164.80421447753906,540.6376953125,949.6345825195312
2020-04-07,170.7931671142578,551.8775634765625,955.8322143554688
2020-04-08,173.09194946289062,561.993408203125,958.631103515625
2020-04-09,175.96112060546875,584.4732055664062,930.641845703125
2020-04-10,174.5611114501953,587.5239868164062,940.2382202148438
2020-04-13,171.33761596679688,576.4447021484375,912.049072265625
2020-04-14,170.56846618652344,568.7373046875,939.638427734375
2020-04-15,160.80294799804688,533.7332153320312,912.8488159179688
2020-04-16,162.9029541015625,545.9365234375,890.6572875976562
2020-04-17,165.7548370361328,550.7535400390625,894.65576171875
2020-04-20,163.6116180419922,542.8856811523438,874.6634521484375
2020-04-21,160.78564453125,531.4852294921875,842.6757202148438
2020-04-22,164.37210083007812,545.9365234375,857.6700439453125
2020-04-23,165.01162719726562,550.2718505859375,874.6634521484375
2020-04-24,163.2572784423828,541.2799072265625,903.6522827148438
2020-04-27,163.24864196777344,544.3307495117188,939.638427734375
2020-04-28,166.61904907226562,553.9649047851562,998.61572265625
2020-04-29,169.211669921875,565.204833984375,1024.6058349609375
2020-04-30,170.4647674560547,560.3876953125,1024.6058349609375
2020-05-04,167.38818359375,559.7454223632812,1019.6077270507812
2020-05-05,168.3042449951172,569.7007446289062,1023.6061401367188
2020-05-06,169.125244140625,566.9710693359375,1014.4096069335938
2020-05-07,168.96104431152344,570.5036010742188,1036.2012939453125
2020-05-08,169.40179443359375,568.0950317382812,1038.0006103515625
2020-05-12,165.40914916992188,565.0442504882812,1042.598876953125
2020-05-13,161.8745574951172,549.3084106445312,1040.3997802734375
2020-05-14,158.84982299804688,550.9140625,1049.1962890625
2020-05-15,158.8843994140625,549.468994140625,1069.5885009765625
2020-05-18,163.27456665039062,561.8328857421875,1081.583740234375
2020-05-19,163.33505249023438,559.2637329101562,1102.3759765625
2020-05-20,167.6387939453125,565.3653564453125,1143.7598876953125
2020-05-21,166.2733612060547,561.3511352539062,1166.7509765625
2020-05-22,163.24864196777344,556.694580078125,1184.1444091796875
2020-05-25,165.0634765625,562.1539916992188,1212.5335693359375
2020-05-26,167.65609741210938,563.59912109375,1220.730224609375
